text,label
men and women are not equal.  irrational contrary belief and policy only result in mounting failure.,0
I'm very sad about this fucking situation with all this muslims,0
You look like someone who would do an electric wheelchair race with Stephen Hawking.,0
"You can ask me to call you a male, but you'll always be a woman",0
"Yo, if I'm going to hell for being homosexual, why did god make me like this?",0
"Why are people so dumb? The police were yelling at everyone to get out of the area yet people just stood there or recorded, guess they want to die.",0
White police officers are always the victims.,0
WHAT THE FUCK IS THIS ??!????! Disgusting! Absolutely disgusted and disappointed in Today's America.,0
Well..congratulations u loose one of ur subscriber.... shame on u guys u guys sick.,0
We need to exterminate people that subject children to such Perversion,0
We are repeating our past before it used to Germany and Jews now its China and Muslims,0
"Trumps a liar and an idiot, a douche bag , Narcissist, and Zionist boot licker.",0
"Those illegals want to sue the company for money owed. What about the money they owe† America. It cost money to educated, medical care, welfare, ect.",0
"this women has to be some sort of psychopath but it goes both ways, if either a male or a female are in a toxic relationship they need to get help, the sooner the better.",0
This people are treating women like dogs!!!!!!,0
This fuckhead makes me ashamed of being Jewish. Shit people like him are destroying everything †,0
This cop had to get him under arrest for walking like that freely out in public. Problematics must be stay home locked. Sue her parents.,0
They'll get to know homosexuality anyways. I don't get what's wrong with most of the people nowadays. If you don't teach about homosexuality then stop teaching about heterosexuality also.,0
"there's nowhere in the world where woman are equal. how about in all the places where they are president or prime minister or queen... how about in America, Australia, Canada, Britain, Scandinavia, France... shall I go on? Like honestly woman u live in an equal world. Stop being so self-obsessed and stop refusing to look at the facts. Women are already equal to men and have been for a long time.",0
There was one facility opened in the US to provide shelter for abused men. Feminist protested until it was closed. Now there are none.,0
"There is more history of men hitting women with no provocations. So, that is where the ""no hitting women"" comes from. Ijs...let's be real. However, I have never hit a man or kicked him in the balls. I'm from the school of ""you hit me, imma hit you back""! Man, woman, child you can get it. And trust ima TRY to hit you harder than you hit me bc, you dont want this smoke. However, I do not stand with women hitting men and not EXPECTING retaliation. That's wack. Put your grown panties on and take the consequences. Slaps, punches and especially ball kicking should only be used to get away from an attack, not a reason to prove your point or your emotions.¬† I dont think this is about equality bc men/women can be douches! This is about an equal response to a unprovoked attack against ANY GENDER.",0
There are the most Evil realigion than Cristian right now Europe american and Asia and Australia as puertorican they are discusting mind craquers as a San Bernardian bravo Mr president,0
The wheelchaired woman was actually scary,0
The safest most civilised society in the world - Japan - has banned Islam.. coincidence?,0
"The rotten, nasty bastards!",0
The next time I like up in front of one like him I will shout to his left ear that he is a trash and worthless! HAHAHHAA. I know I'm a bad man. IM BADMAN,0
Thanks god at least you have music to pale the pain being blind. Oh what you can't hear too. Haha,0
"Sorry but black Americans are more in danger than homosexuals. Homosexuals have so much privilege now. More than African Americans, Latinos, Arabs.",0
"Something I hate about being bisexual..people always say your either gay or your straight,bisexual isn't a real thing SHUT DA FUQ UP IT IS A REAL THING",0
Should have been sterilised upon arrival. Now your future doesn't exist.,0
She said she is crazy loving her God. Well she is literally crazy then. I can relief her of her life.,0
Send em home in a metal crate. They're on probation for 20 years. Crime? Straight home. Too many kids? Straight home. Bye.,0
Poor women,0
People with barbaric cultures and desert religions are all the same.,0
"People who say ""YAAAASSSS QUEEN"" should be sterilised",0
People changing their genders left and right and i cant even decide on a tattoo,0
"People are genuinely good, we just learned to hate. when Europe was all white and christian they killed each other, the same happened to the Muslim world",0
Now where are the feminists accusing of woman as demons abusing women all the time??,0
Now the sea is filled with disgusting dead filth like them. Ruined my Mediterranean vacations,0
Michael Jackson sick man and sick fans.,0
LOVE IS LOVE!!! God excepts everyone. And when I mean everyone I mean everyone I'm a Christian and pan sexual I respect every single person in the lgbtq+ community.,0
Lol I'm Korean and most of the Koreans I know do not look anything like that drawing... Many don' have square faces.. You can see the diversity of Korean faces when the answers are revealed at the end. I find this video esp. the initial commentary to be pretty biased as it's ethnically Chinese people telling YouTube how to tell Asians apart. Asians are some of the most racist people to other Asians...,0
Lesbian chewbacca,0
"Just shoot her, one less of them to have to deal with in the future.",0
It's not genderless they just look like GIRLS,0
Isn't it awkward that only women work on public services? #lowIQ,0
Is this guy actually autistic or Is he faking it,0
In that case we should hire more women. Because we can them lesser and get a profit.,0
If you are not masculine then you are woman dude,0
"If you are a fking queen, you can move in any direction. So please move away from the camera that was used to take this picture. That applies to every women",0
"If white people are gone from this earth, we will go directly back to stone age. Not even kidding",0
"If these men come to Norway to seek liberty and human rights, then they have to respect women and their rights. Norway people you dont have to show pity by accepting these kind of people into your country",0
if god hates lgbt members so much than why did he make these people? i mean look at jesus he had 2 dads and he turned out perfectly fine.,0
Id beat the fuck out of his ass if he wasnt an actor,0
I'm sure this woman widows to have aborted this monster of a child. It hits her while she is helping him on living his life,0
I'll take feminists seriously when they start talking about sending only women into combat until the amount of women and men killed and wounded in battle are exactly the same.  Because it's all about equality right?,0
I'd love to destroy him but I am in more need of tech support.,0
I propose suicide for evert politician,0
"I don't hate those kids with these problems, but I'm just saying I feel very ver uncomfortable around them. They are weirdos. Don't like them. Please god make my child a healthy and good one",0
I am white and I go to a school whare it is mostly black kids and I was made fun of just because of skin my best friend's mom dose not like me because I am white so .... I had to change schools,0
Humiliating this Str8 guy. str8 guys like him doing dumb things,0
how the fuck do you have a million subscribers you fucking twat,0
Holy shit! Kill them all !,0
He is complaining his rights are violated well maybe he shouldn' have come uninvited in our country,0
Fuck him and his prophet,0
Fat bastard we won' forget you. Vets will kick your ass when caught,0
Faggot. You're probably a fatass too.,0
Deport him in military aircraft and dump him back where he is originated from. Him and his family,0
Congratulations. You figured out you were a moron and decided not to be a moron anymore. You're a freakin hero.,0
citronella is a great venezuelan repellent,0
Brown people love white countries,0
Bro just delete yo shit off YouTube rn. Fuck outta here with yo clout chasing ass.,0
"As a black person, I think that rappers should stop putting the n-word in the song. Plus, you should be proud of being White. I am proud of being black, so..",0
Anyone who can' cope as the gender they are born needs SERIOUS psychological therapy!!!,0
Anxiety is is the definition of a human meme. Anxiety disorders are an excuse. No such thing.,0
all those dislikes are from fucking homophopes,0
"All theses people talking about Nigeria, since when have they cared about nigeria? They find it now to care about Nigeria to be relevenat, those who were killed were farmers and Nigeria is living peacefully with it's Muslims. Sure there are terrorist attacks every now and then, but we must remember that those who do kill the innocent are not Muslims.† Many terrorists or groups use religion as an excuse. How come Isis are killing their own people? How come Iraqi forces are trying to drive isis Muslims out? Why? Cause they are scum who are not Muslims.",0
"All these problems men have, and no one will ever care.",0
All asian people look identical to this one. He is the mother of Asia,0
everyone wins yeah except for the little girls you're trying to rape,0
¬†Sorry that I was born as an Indian...†,0
"I support trans people's rights to be free of discrimination, but biological males should not be allowed to compete against women in athletic competitions",0
With her nose she can detect an immigration officer from 70 yards,0
you should be allowed to be gay you should also be allowed to hate gay people thats freedom i can be myself and people can hate me for it i believe it is my full right to jack off to chris hemsworth and i believe it is a businesss right to not serve me for that it might not be right but its fair and freedom doesnt discriminate on ethics,0
You said he but still not convinced this is a male. A sorely lost hipster girl maybe though,0
Wow does ur mom know how gay u are,0
"Women cannot create children, only men can do that. Women can bear children.",0
What the fuck stupid people !!!,0
this the type of dude you see on chat roulette at 2:39am,0
They should have beat his ass. He deserves it.,0
"I don't see why we don't just create a transgender category. Seems the most obvious and fair solution. Great athletes will still compete. And the playing field will be as level as can be. I mean we create weight categories to maximise the fairness of boxing/mma fights. We recognise that just because two people are both male they compete at different levels. We can do the same for transgender athletes, surely?",0
"You guys I fell so bad, I hope this don't happen again. Im a Islam",0
You cannot take my gun from home. My gun is my protection. I will kill everyone who tries to enter my home without my approval,0
You are fat and ugly. I suppose that makes you fugly :),0
"Yet there is vastly more money spent on breast cancer, than prostate cancer, this is lethal discrimination.",0
Why are you still on the air? Shit,0
What would the abuser doing to her around the neck? Stupid dick (the abuser),0
Well this is like exactly how I feel. Except I don't want to be straight.,0
WE HATE OUR LEADERS. LEARN FROM EROPEANS AND LEARN FROM AMERICANS. THEY ARE BETTER THAN OUR LEADERS.WE ARE NOT ELECTING GOOD LEADRES WE ARE ELECTING CRIMINALS.,0
We are proud to be an Indian Muslim,0
"To the lady that can barely speak English and then look down upon her own people, that's disgraceful.",0
this is probably the first time I've seen someone who looks like a child and pedophile at the same time,0
They don't clean up the rubbish that they all throw on the floor the place looks a mess.,0
"They are violent fucking savages what the fuck did you think would happen? We wont be thrown around, this is our continent and our responsibility to preserve.",0
These people do not represent Islam!!,0
These girls are so pretty seriously. Being autistic is such an interesting experience and I am happy to be autistic!,0
"There are no traditional German values. Germany was unified very late, so regional values and traditions still rank higher than modern ""German"" values.",0
The Resistance avenge women and children killed by US and Allies !!!,0
the only thing that annoys me is noisy neighbours and their music.,0
"The mountain is near the black sea, no wonder we are called caucasian",0
"The lady on sitting on the left, with the yellow jacket, is the epitome of a ""smart retard"".",0
the girl in glasses is so freaking cute! what's her channel??,0
"The fear of approaching a girl while not being a lesbian is so real. You're spot on. You want to be flirty and everything but at the back of your head you always have ""what if she's not cool with me not being a lesbian"". I'm pan, but I kinda gave up on relationships with women (both born women and trans women) quite some time ago, because the amount of ""you're gonna leave me for a guy"", or constant ""are you sure you like girls and it's not a phase?"" or ""I can' be with someone who is not true to themselves (as in I'm actually a lesbian but I don' want to admit it)"" and other bs was just too much. They were never worried about another woman btw, it was always either about men or questioning validity of my sexuality. It's really quite sad, because other than that each of my exes were really strong, confident women. Except when it was about my sexuality.",0
"The fact that shes only representing black lives seems kinda ironic to me. lol shouldnt it be all lives Not just black ones. She clearly thinks her race is more supirior she even admits shes racist, joking or not thats the only fact she said in the whole video.",0
"That's wrong! Even though they disagree with her beliefs, they have no right to put their hands on a woman",0
that was scripted right? please let that be scripted. No real human would have said any of those things,0
That is a lot of really dumb people in one room. Wow,0
that girl who pushed her needs to pay personally for all the family's medical bills lol. only fair,0
"Thank you John, for sharing this experience with us, people. What I wanna say to refugees is, stay strong! Although our current president is... failing to help you, I will be there at Washington DC protesting for you. The people who suffered the most should be saved from evil!",0
Tell me where to ship this comfy electric chair for your kid,0
Syria war is over they can go back its safe now.,0
stupid dumb ass,0
STOP PUTTING THIS IN MY RECOMMEND WTF I'M NOT GAY,0
"So, in other words, women's rights are freedom from responsibility and men's rights are responsibility. Is she serious?",0
"So proud of you mom, wish Allah give you strong. Just saying Alhamdulillah to your husband and your son, Allah give them mercy with a beautifull died. I am not supprising that you did not crying, because both your son and your husband did not die, they still alive in jannah, aamiin...",0
So can I put a wig and run with girls?,0
"Sink the boats. After that, not our problem. They'll soon get the message.",0
Should've set a bug bomb off and locked them in,0
"seen the way the israelis treat the palestinians? slaughter on a weekly basis, very racist are the israelis to the point of genocide.",0
"Racism and nationalism is nothing but ignorance. Hence the hate, and cruelty",0
People with autism is so nice,0
"People get views of a religion from other people opinion and deeds, just focus on yourself. This business is between you and your god. People who say islam is not peace, that's wrong. God didn't want this, it's not mentioned anywhere.",0
Our home-grown animals are infinitely preferable.,0
One people. One nation. End migration.,0
Ok so where the hell this Terrorist get guns and ammos??,0
"Oh, I believe that 13 reasons why romanticises suicide. It's the ultimate expression of the high-drama line you will be sorry when I'm gone, and it's terrible. The suicide scene itself was disturbing, just not in the way it was probably intended to be. Thank you for this. I find that it's more difficult for real cases of mental illness to be taken seriously because of this stupid fad.",0
not true in saudia arabia women have freedom,0
My parents are homophobes. :(,0
"My God, the cancer is spreading",0
"Let kids be kids for fucks sake ,",0
It's that nerdy guy from the polar express.,0
"It's simple. Ask a person if they're Asian. If the first words out of their mouths are anything other than yes, they are not Asian",0
It's killing me seeing gays treated like that,0
Islam and Christianity have mixed for centuries so the idea that we cannot coexist is an ignorant idea.,0
In the US that same game was called ten little Indians. I know.. It's boring,0
IM GAY AND FUCKING PROUD FUCK BITCHES LIKE THESE PEOPLE,0
"Im bisexual but im not looking to hook up with whatever. And i havent come out yet. Im scared, really scared.",0
If your face was used on the inside of a jack-in-the-box there would be an epidemic of children dying from shock and disgust.,0
"If you had a Winnie, even tinnie, and flat chest I would hire you miss. Now no way.",0
If it takes you a year of interviewing to come to these very basic conclusions how brain washed do you have to be. Damn.,0
"I'm beginning to doubt your accuracy, I mean violent Canadians? That's just absurd.",0
"I'm an Asian immigrant who came to the states when I was 16. Growing up and living in midwest, I did experience lots of racism last 20 yrs. It didnt matter to them how hard I worked to become a doctor, what kind of person I was, how much I contributed to the society... racism that I experienced was purely based on my skin color and accent. And I hate to say it but probably 80-90% of my unpleasant experience was by other minorities such as blacks, Hispanics and even other asians. Yes, some Asians actually treat white customers with more respect than other asian customers",0
I would prefer a phallic world,0
I would fucking kill Jared leto,0
"i think mental illness was romanticized for a long time already. Take an example from emos, tumblr and more. I think people are really influenced by famous people. It looks beautiful because celebrities seem to have a movie like life and people want to be special and end up being delusional.",0
I see the depression caused her to gain more weight.,0
I read the title and immediately was ready to kill,0
I like this lady. Seems like a role model for both men and women on how to have an open mind,0
I hate white flour and white sugar. Are two of the three white deaths!!,0
I get out the closet this weekend to some friends...,0
"I can totally relate to this and it actually hurts, I'm also biracial white and afro-american",0
Huh kids like this with crazy eyes and weird moves lurking around are scary. Please mama of this creeper cuff him and sent him to an asylum†,0
Hit did not hit her she hit first and this is defense,0
Head looks like a big ass jelly bean,0
HE SHOT THE KID!?!? HE SHOT THE EFFIN KID!!!! BOI YOU BETTER SLEEP WITH ONE EYE OPEN BECAUSE IMMA WHOOP YOUR STUPID LITTLE BUTT TILL YOU WISH YOU WERE NEVER BORN YA HERE ME!!!! WITHERED SHALL BE AVENGED!!!!,0
he may be in a wheelchair but he's not at all bad looking! forget the trolls dude,0
He had a valid point. If your obese don't go out in public especially a all you can eat. Unless you want to see looks or hear remarks. Or just lose that weight. If you don't want to be a fat ass and you don't like what you look like change it.,0
"Handsome woman, eww..",0
guy is low IQ af,0
GUN SHOT INA YU HEAD! NO MERCY!,0
Glenn is the type of Korean dude I'm fucking into. I love his weird eyes,0
"Get proper translators idiot, he didn't say that",0
"Germans need to quit blaming themselves for the atrocities committed by the Nazi's. The same thing (shame) is happening here in the U.S. because of the past because of slavery and ""stealing"" the land from the Indians. People are getting sick of hearing that shit and the left is constantly saying how bad ""white"" Americans are.",0
Fuck off corbyn... Die or retire..,0
For the song thing I'm white but I'll say the nigga word when I'm singing songs but if I'm with a black person and it's making them uncomfortable or they ask me to stop I would out of respect.,0
feminism and Islam are of the same spirit,0
Every time that blonde lady talks I loose twenty brain cells,0
Even after just getting out of surgery you look like a bomb ass BITCHHH!! Love you and hope you're recovering fast!,0
does your little sister know you are wearing her clothes bitch tits?,0
Do people even care about the color of the persons skin or sexuality in a movie?Its just a bloody movie.,0
Do not kill people.,0
Didn't know shitted coloured like you could talk,0
Did you use the Tan or Dark filter?,0
Dessert human garbage coming to eurabia,0
Deport the fucking brainless worthless pieces of shit freeloaders after they are all shot,0
Christianity and mostly every religion was told to accept one another and give them respect doesn't mean u have to change ur religion and ur opinion just give ur respect and they are equal to u and they are human,0
Call that the Caitlyn Jenner syndrome.,0
Black women are strong as hell,0
Beautiful pink dress. Your skin is so beautiful. Your face is so pretty. Your eyes are so sexy. Your lips are so sexy. Your lipstick is perfect.,0
b bl bla blac black or w wh whi white,0
"as someone who professionally diagnosed with mental illnesses I find it disrespectful and disgusting making a profit off it. making jokes is a different story for me though, I make jokes to help me cope but there's a line between joking and being disrespectful.",0
"ANYONE who believes in religion blindly lacks the ability to critically think. Do you really want to follow rules made by people who can not critically think? Believe in your god, but have your own values.",0
And that's how black people can be peaceful,0
"All people are brothers and sisters in humanity, religions separate the people unfortunately",0
"After using them as slaves for 100s of years and stealing their all natural resources ,now europe doesn't need them let them die .",0
Aaah its the mother's fault you guys dont know how hard to take care of autistic kids huh?,0
 I'm not a Jewish enemy.,0
sons of bitches,0
how about you get real with your fake fucking selves and tell the truth that the normal minded society are the ones being discriminated against you pieces of pig shit i cant stand fake fucking cowards who lie constantly and too much of a bitch to be honest,0
Who was responsible for convincing these girls they were so pretty?,0
Go fucking kill yourself and die already useless ugly pile of shit scumbag,0
they are all fucking assholes,0
incoming racist people,0
during war discrimination is a military necessitywhen korematsus case reached the supreme court in october 1944 the attorneys for the government pointed to the constitutional war powers of congress and the president the government argued that the military must take all steps necessary to wage war successfully in the view of president roosevelt the war department and general dewitt the internment of all japanese issei and nisei was a military necessityand assuming we were at war with isis then rounding up isis would not be raciston december 18 1944 the supreme court decided 63 to uphold the conviction of korematsu the majority ruled only on his refusal to leave a prohibited military area and did not consider the constitutionality of the relocation camps justice hugo black writing for the majority fully accepted the views of general dewitt justice black also said that korematsu had not been forced from his home because of his race but because of the military urgency of the situation,0
Drink Bleach.,0
ive been trying to figure out which common american voter is more uniformed republican or democrat for years democrats do any of you have the slightest clue that obama has deported more mexicans than any other president in history,0
if they hide in the engine they would get killedthat is a stupid way they can smuggle into another country,0
jon snow the king in the north thank you for uploading this i have one small complaint he is only talking about deporting illegal immigrants not immigrants in general your title might mislead the less informed,0
"Your life isn't that wonderful. That room tells me that you're clearly an alcoholic, and you drink shit beer. Maybe stop wasting your money on shit like that Apple watch, and you could afford some clothes that dont come from Walmart, and get someone other than your mom to cut your hair.",0
You make me wanna hit the gym. Thicker than a damn snicker dammit!,0
only people to come in must be able to contribute to society not a drain on us must be able to support themselves with a trade we do not need people living off the rest of us,0
You should use your time to arrest murderers not little kids,0
you should talk with people of different races from different countries,0
You look like you kill bees for fun,0
You look like Harry Potter if he stayed under the stairs,0
"You look kinda dead inside, you parents must not haved loved you. ",0
You have the grace and composure of a rabid hyena,0
You deserve way more subscribers . The shit you say is fucking gold.,0
You can see the country is fertile and green.† just need the right governance,0
"you are a great brother to abbie, that family is changing the world! ",0
You are a brave man.........for letting them keep the comments enabled,0
You all should listen to Bill Warner PhD.....Foremost expert on Islam,0
"WTF this teacher should be expelled. That's no way to treat a disabled kid, specially an autistic one!",0
Wtf I thought you had only one sibling,0
Wow. For some reason I clicked on this. I couldn' make it through 30 seconds.,0
Wow why are these comments soo cruel and people muslims are like other religions and we should respect it!  WE NEED RIGHTS FOR MUSLIMS!!!!,0
Wow this voice and reading is the best thing in my life!!!!,0
Women are equally as strong as men. They should be able to defend themselves.,0
Why the fuck would you ask Trump?,0
"why is it censored, why does todays generation get butt hurf and offended so easily, if u dont like it, keep walking then! this use to be a free country but its going down the toilet now.",0
Why don't they have their own games?,0
why am i watching this,0
Who gives a damn we have the ability an the freedom to b whoever the fuck we want to b,0
Who ever disliked this video should be ashamed of them selfs,0
White chocolate and raspberry :),0
When your squad is complete shit in PUBG,0
When you find out he has a girlfriend,0
When u two getting married? Kid in mind?,0
When she said You complete meù I lost my shit.,0
When pain is a relief then something must be wrong,0
When lift your arms do your boobs go away? They look like mosquito bites and I feel like you were trying for the hot librarian' look but ended up with the old librarian' look.,0
"When I was a kid I was never rough with girls. However, I was scratched, bitten and pushed by girls. I still have a small scar from one such incident.",0
"When are people going to stop asking, Why are they only coming out &amp saying something now? If you have not been sexually,( mentally & emotionally) abused as a child, by an adult You are not going to understand their reasons. If they tell you why, LISTEN!! Stop asking Why now?† One reason victims don't come forward when YOU THINK they should, is bc no one will believe them. Not all cases, a lot of use are like that though. All situations are different with different types of people involved, We all have our reasons. If you're not going to listen, stop asking. You're choosing to be ignorant. Being sexually abused & ALL that comes with it, psychological abuse etc. Forever changes you, You're forever damaged & it can never be undone. Instead of looking at victims as a group, look at them & their story as their own. They're not all the same, & we will not all do the same thing after the damage has been done.",0
when† a handsome man marries a man ..we are only bite fingers,0
whats the big deal mexico has immigration laws and policies they deport people all the time nothing is said or done yet when the united states chooses to enforce its immigration laws and policies people become shocked and outraged,0
What type of question it is???????,0
What happened to rap? This right here.... This is rap ,0
What episode number was this?,0
what civilized and nice cops,0
What about bombs? Are you crazy? Go fuck yourself. Don't talk about such shits,0
"What a wonderful Angel wife. She is sooo beautiful inside and out. And he is very nice man too. This lady and a lady she is , has the most beautiful laughter i have ever heard in my whole life. This couple is what love is made of. Thankyou for this wonderful video.",0
What a luck girl she is! I wish I was just that lucky,0
"well, looks like its time to have another child",0
Well this comment sections pretty... mental,0
"Well I'm an woman and I was born in Guatemala, Em... I dont see anything wrong with Guatemala.",0
We'll walk right up to the sun hand in hand..,0
We were taught as kids to not hit ANYONE. When did that go out the window?,0
We aren't allowed to roast 12 year olds,0
We are not these bodies. We are spirit souls.,0
Way to go Dr. Peterson! You hit the nail on the head!,0
War is over they should go back home. Or not,0
Wallmart employees are cunts. Hate them all,0
Wait did the tiger get shot?,0
Video games without cars are awful. Piece of shits ,0
Victimizing yourself doesn't help,0
"Very sad for those people. i was a young boy in the 90s when Ceausescu fell in Romania and the inflation skyrocketed. But here they are on another level and looks like there is no end soon. How can this happen to one of the richest country in the world? Venezuela has the largest resource of oil in the world. When you look at Qatar, UAE, Saudi Arabia they done miracles. It looks like is not enough to have oil, you have to know what to do with it.",0
"Ugh, my heart hurt for her when she was talking about how the troll comments hurt her. You can see the love she has for him; it radiates from her.",0
U r still so beautiful and I am still watching you babe† Chat with you later my dear and lookin at you rock my world. Just saying babe,0
Trump is racist for not letting this brave woman return!!!,0
True Heavy Metal! True Feeling,0
"Transgenders have to protect each other, not fight each other",0
"Trace, I would ask you to rethink the out of Africa myth. Since the out of Africa theory was proposed, there have been many discoveries that prove modern humans existed in other parts of the world much earlier than what was thought when the OOA theory was proposed. For instance, there have been skeletal remains of humans found in Asia that are many thousands of years older than the oldest found on the African Content. It amazes me that there is so much information out there that shows older humans elsewhere on Earth but people still adhere to the falls narrative that modern humans evolved on the African continent",0
"To say that black lives matter, is not racist statement. But the B.L.M. organization itself is racist group. If they could just quit hating white people and turn that energy towards their own community, the biggest group of black oppressors there is, they might make a difference.",0
"to be honest I am part of the LGBT community and to be in their shoes for a while it hurts you a lot, you want to be treated the same way as other being. they need to see that there is people that are in their church that are in the LGBT community going their. They need to notice them and how they are people like them.",0
"To all the white people that might read this, know that I as a black man, will not criticize you based off the color of your skin. I know that there are good and bad people in all colors. Have a good day and God bless!",0
